pair,date,high,low,open,close,volume
USDT_BTC,1619215200,42292.5,40344.449219,42272.382813,41374.101563,40517390980.0
USDT_BTC,1619301600,41750.347656,38988.304688,41375.722656,40534.261719,38146139981.0
USDT_BTC,1619388000,44895.039063,40397.453125,40595.089844,44721.855469,48250384085.0
USDT_BTC,1619474400,45835.480469,44169.453125,44728.933594,45522.515625,40902778693.0
USDT_BTC,1619560800,46368.160156,44676.15625,45525.425781,45178.683594,39555208147.0
USDT_BTC,1619647200,45418.046875,43228.152344,45206.195313,44170.96875,38013043148.0
USDT_BTC,1619733600,48172.300781,43821.453125,44182.148438,48047.050781,43592419889.0
USDT_BTC,1619820000,48626.09375,47464.640625,48017.503906,48110.046875,35637765742.0
USDT_BTC,1619906400,48172.0625,46707.257813,48108.226563,47088.570313,31744398004.0
USDT_BTC,1619992800,48963.945313,47073.019531,47079.585938,47432.769531,42882603410.0
USDT_BTC,1620079200,47444.285156,44272.710938,47444.285156,44387.261719,57063525891.0
USDT_BTC,1620165600,48266.921875,44082.382813,44319.539063,47823.058594,57664584035.0
USDT_BTC,1620252000,48438.109375,45928.214844,47837.464844,46742.558594,57622289161.0
USDT_BTC,1620338400,48207.121094,45848.589844,46757.011719,47155.507813,56262963885.0
USDT_BTC,1620424800,48888.773438,46842.113281,47152.519531,48345.464844,53754552145.0
USDT_BTC,1620511200,48680.167969,46436.621094,48405.984375,47846.523438,54152166217.0
USDT_BTC,1620597600,48969.011719,44531.683594,47861.769531,46010.484375,59120762102.0
USDT_BTC,1620684000,46813.101563,44963.070313,46000.144531,46692.53125,50483479328.0
USDT_BTC,1620770400,47802.058594,40695.511719,46700.730469,40695.511719,62276624480.0
USDT_BTC,1620856800,42440.085938,38911.71875,41179.792969,41166.695313,80088403142.0
USDT_BTC,1620943200,42387.117188,40433.863281,41139.199219,41072.777344,45895537365.0
USDT_BTC,1621029600,41692.800781,38419.660156,41052.160156,38498.738281,48708651090.0
USDT_BTC,1621116000,40935.65625,36193.972656,38462.882813,38235.890625,52714920923.0
USDT_BTC,1621202400,38381.210938,34720.6875,38202.839844,35814.085938,61615957700.0
USDT_BTC,1621288800,37621.695313,34661.671875,35773.40625,35106.796875,45970310804.0
USDT_BTC,1621375200,35623.292969,25122.685547,35135.902344,30403.203125,103822637268.0
USDT_BTC,1621461600,34775.445313,28776.099609,30198.798828,33359.136719,72212157773.0
USDT_BTC,1621548000,34471.40625,27599.712891,33207.167969,30627.822266,67365854372.0
USDT_BTC,1621634400,31880.994141,29050.640625,30682.289063,30818.25,47107774121.0
USDT_BTC,1621720800,31436.136719,25635.583984,30813.994141,28545.537109,64420763233.0
USDT_BTC,1621807200,32608.726563,28367.058594,28487.888672,31689.203125,55148369255.0
USDT_BTC,1621893600,32553.679688,29847.703125,31762.726563,31356.951172,45899277730.0
USDT_BTC,1621980000,33317.40625,30937.226563,31349.113281,32229.533203,42115156993.0
USDT_BTC,1622066400,33136.605469,30561.308594,32248.144531,31524.041016,35439432785.0
USDT_BTC,1622152800,31880.820313,28524.933594,31581.544922,29278.320313,45273872634.0
USDT_BTC,1622239200,30538.730469,27634.851563,29267.289063,28391.164063,37097255900.0
USDT_BTC,1622325600,29854.845703,27492.804688,28384.060547,29269.517578,25961716928.0
USDT_BTC,1622412000,30627.595703,28073.394531,29253.490234,30519.308594,31890238366.0
USDT_BTC,1622498400,30987.251953,29266.427734,30487.376953,30026.794922,28352541166.0
USDT_BTC,1622584800,31297.398438,29425.509766,30039.070313,30775.011719,27085867000.0
USDT_BTC,1622671200,32362.988281,30512.013672,30794.857422,32321.550781,29231892311.0
USDT_BTC,1622757600,32349.347656,29476.158203,32349.347656,30322.699219,34380052740.0
USDT_BTC,1622844000,31165.554688,28685.556641,30310.988281,29221.080078,29556026133.0
USDT_BTC,1622930400,29948.041016,29023.330078,29210.107422,29474.392578,23763233981.0
USDT_BTC,1623016800,30251.599609,27464.539063,29452.109375,27526.492188,27627564851.0
USDT_BTC,1623103200,27898.191406,25653.712891,27622.242188,26302.248047,39838322688.0
